"arc_length","N=0","N=1","N=2","N=3"
0.182434,0.000762583,5.57402e-05,9.39617e-06,2.24995e-06
0.183848,0.000759966,5.5221e-05,9.26116e-06,2.20747e-06
0.185262,0.00075748,5.47403e-05,9.13896e-06,2.16979e-06
0.186676,0.000754993,5.42597e-05,9.01676e-06,2.13211e-06
0.18809,0.000752506,5.3779e-05,8.89456e-06,2.09443e-06
0.189505,0.000750019,5.32983e-05,8.77236e-06,2.05675e-06
0.190919,0.000747532,5.28176e-05,8.65015e-06,2.01906e-06
0.192333,0.000745165,5.23715e-05,8.5392e-06,1.98552e-06
0.193747,0.000742798,5.19254e-05,8.42826e-06,1.95197e-06
0.195161,0.000740431,5.14793e-05,8.31731e-06,1.91843e-06
0.196576,0.000738063,5.10332e-05,8.20635e-06,1.88488e-06
0.19799,0.000735696,5.05871e-05,8.0954e-06,1.85134e-06
0.199404,0.000733439,5.01721e-05,7.99438e-06,1.82137e-06
0.200818,0.000731182,4.97571e-05,7.89336e-06,1.79141e-06
0.202233,0.000728924,4.93421e-05,7.79234e-06,1.76145e-06
0.203647,0.000726667,4.89271e-05,7.69132e-06,1.73149e-06
0.205061,0.00072441,4.85122e-05,7.5903e-06,1.70152e-06
0.206475,0.000722255,4.81253e-05,7.49807e-06,1.67468e-06
0.207889,0.000720099,4.77384e-05,7.40584e-06,1.64783e-06
0.209304,0.000717944,4.73515e-05,7.31361e-06,1.62098e-06
0.210718,0.000715788,4.69647e-05,7.22138e-06,1.59414e-06
0.212132,0.000713633,4.65778e-05,7.12915e-06,1.56729e-06
0.213546,0.000711572,4.62164e-05,7.04474e-06,1.54317e-06
0.21496,0.000709511,4.5855e-05,6.96033e-06,1.51904e-06
0.216375,0.000707449,4.54936e-05,6.87591e-06,1.49492e-06
0.217789,0.000705388,4.51322e-05,6.7915e-06,1.47079e-06
0.219203,0.000703327,4.47708e-05,6.70708e-06,1.44667e-06
0.220617,0.000701353,4.44326e-05,6.62964e-06,1.42493e-06
0.222032,0.00069938,4.40943e-05,6.5522e-06,1.40319e-06
0.223446,0.000697406,4.37561e-05,6.47475e-06,1.38145e-06
0.22486,0.000695432,4.34178e-05,6.39731e-06,1.35971e-06
0.226274,0.000693459,4.30796e-05,6.31986e-06,1.33797e-06
0.227688,0.000691566,4.27624e-05,6.24865e-06,1.31833e-06
0.229103,0.000689674,4.24453e-05,6.17744e-06,1.29869e-06
0.230517,0.000687782,4.21282e-05,6.10623e-06,1.27904e-06
0.231931,0.000685889,4.1811e-05,6.03502e-06,1.2594e-06
0.233345,0.000683997,4.14939e-05,5.96381e-06,1.23976e-06
0.234759,0.000682181,4.1196e-05,5.8982e-06,1.22197e-06
0.236174,0.000680364,4.08981e-05,5.83258e-06,1.20418e-06
0.237588,0.000678548,4.06003e-05,5.76696e-06,1.18639e-06
0.239002,0.000676732,4.03024e-05,5.70135e-06,1.1686e-06
0.240416,0.000674915,4.00045e-05,5.63573e-06,1.15081e-06
