"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.514774,0.348179,0.348194,0.348196,0.348197,0.348304,0.348197
0.516188,0.349154,0.349169,0.349172,0.349172,0.349279,0.349173
0.517602,0.35013,0.350145,0.350147,0.350148,0.350255,0.350149
0.519016,0.351106,0.351121,0.351123,0.351124,0.35123,0.351125
0.520431,0.352081,0.352096,0.352099,0.352099,0.352206,0.3521
0.521845,0.353057,0.353072,0.353074,0.353075,0.353182,0.353076
0.523259,0.354033,0.354048,0.35405,0.354051,0.354157,0.354052
0.524673,0.355009,0.355024,0.355026,0.355027,0.355133,0.355027
0.526087,0.355984,0.355999,0.356002,0.356002,0.356108,0.356003
0.527502,0.35696,0.356975,0.356977,0.356978,0.357084,0.356979
