"arc_length","N=0","N=1","N=2","N=3"
0.575585,0.00178865,0.000144841,2.80491e-05,7.58772e-06
0.576999,0.00178678,0.000144443,2.79325e-05,7.54684e-06
0.578413,0.00178492,0.000144045,2.78158e-05,7.50597e-06
0.579828,0.00178306,0.000143648,2.76992e-05,7.46509e-06
0.581242,0.00178123,0.000143259,2.7586e-05,7.42565e-06
0.582656,0.0017794,0.000142871,2.74728e-05,7.38621e-06
0.58407,0.00177757,0.000142483,2.73596e-05,7.34677e-06
0.585484,0.00177574,0.000142094,2.72464e-05,7.30733e-06
0.586899,0.00177391,0.000141706,2.71332e-05,7.26789e-06
0.588313,0.0017721,0.000141326,2.70233e-05,7.22983e-06
0.589727,0.0017703,0.000140947,2.69134e-05,7.19176e-06
0.591141,0.0017685,0.000140567,2.68035e-05,7.1537e-06
0.592555,0.00176669,0.000140188,2.66936e-05,7.11564e-06
0.59397,0.00176489,0.000139808,2.65837e-05,7.07757e-06
0.595384,0.00176312,0.000139438,2.6477e-05,7.04082e-06
0.596798,0.00176134,0.000139067,2.63704e-05,7.00407e-06
0.598212,0.00175956,0.000138696,2.62637e-05,6.96732e-06
0.599627,0.00175779,0.000138325,2.6157e-05,6.93058e-06
0.601041,0.00175601,0.000137954,2.60503e-05,6.89383e-06
0.602455,0.00175426,0.000137591,2.59466e-05,6.85834e-06
0.603869,0.00175251,0.000137229,2.5843e-05,6.82285e-06
0.605283,0.00175077,0.000136866,2.57394e-05,6.78736e-06
0.606698,0.00174902,0.000136504,2.56357e-05,6.75187e-06
0.608112,0.00174727,0.000136141,2.55321e-05,6.71638e-06
0.609526,0.00174554,0.000135787,2.54314e-05,6.68209e-06
0.61094,0.00174382,0.000135432,2.53307e-05,6.64781e-06
0.612354,0.0017421,0.000135078,2.52301e-05,6.61352e-06
0.613769,0.00174038,0.000134723,2.51294e-05,6.57924e-06
0.615183,0.00173865,0.000134369,2.50287e-05,6.54495e-06
0.616597,0.00173695,0.000134022,2.49308e-05,6.51182e-06
0.618011,0.00173526,0.000133675,2.4833e-05,6.47869e-06
0.619426,0.00173356,0.000133329,2.47352e-05,6.44555e-06
0.62084,0.00173186,0.000132982,2.46373e-05,6.41242e-06
0.622254,0.00173016,0.000132635,2.45395e-05,6.37929e-06
0.623668,0.00172849,0.000132296,2.44444e-05,6.34726e-06
0.625082,0.00172682,0.000131957,2.43493e-05,6.31524e-06
0.626497,0.00172515,0.000131618,2.42542e-05,6.28321e-06
0.627911,0.00172347,0.000131279,2.41591e-05,6.25118e-06
0.629325,0.0017218,0.00013094,2.4064e-05,6.21916e-06
0.630739,0.00172015,0.000130608,2.39715e-05,6.18819e-06
0.632153,0.0017185,0.000130276,2.3879e-05,6.15722e-06
0.633568,0.00171685,0.000129945,2.37865e-05,6.12625e-06
0.634982,0.00171521,0.000129613,2.36941e-05,6.09529e-06
0.636396,0.00171356,0.000129281,2.36016e-05,6.06432e-06
0.63781,0.00171193,0.000128957,2.35117e-05,6.03437e-06
0.639225,0.00171031,0.000128632,2.34217e-05,6.00441e-06
0.640639,0.00170868,0.000128307,2.33318e-05,5.97446e-06
0.642053,0.00170706,0.000127983,2.32419e-05,5.94451e-06
0.643467,0.00170543,0.000127658,2.3152e-05,5.91456e-06
0.644881,0.00170383,0.00012734,2.30645e-05,5.88558e-06
0.646296,0.00170223,0.000127022,2.2977e-05,5.8566e-06
0.64771,0.00170063,0.000126705,2.28895e-05,5.82762e-06
0.649124,0.00169902,0.000126387,2.2802e-05,5.79865e-06
0.650538,0.00169742,0.000126069,2.27146e-05,5.76967e-06
0.651952,0.00169584,0.000125758,2.26294e-05,5.74162e-06
0.653367,0.00169426,0.000125447,2.25443e-05,5.71358e-06
0.654781,0.00169268,0.000125136,2.24592e-05,5.68554e-06
0.656195,0.0016911,0.000124825,2.23741e-05,5.65749e-06
0.657609,0.00168952,0.000124514,2.2289e-05,5.62945e-06
0.659024,0.00168797,0.000124209,2.22061e-05,5.6023e-06
0.660438,0.00168641,0.000123905,2.21233e-05,5.57515e-06
0.661852,0.00168485,0.0001236,2.20404e-05,5.54801e-06
0.663266,0.00168329,0.000123295,2.19576e-05,5.52086e-06
0.66468,0.00168174,0.000122991,2.18747e-05,5.49371e-06
0.666095,0.0016802,0.000122693,2.17941e-05,5.46743e-06
0.667509,0.00167866,0.000122394,2.17135e-05,5.44114e-06
0.668923,0.00167713,0.000122096,2.16328e-05,5.41486e-06
0.670337,0.00167559,0.000121798,2.15522e-05,5.38857e-06
0.671751,0.00167405,0.000121499,2.14715e-05,5.36228e-06
0.673166,0.00167254,0.000121207,2.1393e-05,5.33682e-06
0.67458,0.00167102,0.000120915,2.13145e-05,5.31137e-06
0.675994,0.00166951,0.000120623,2.1236e-05,5.28591e-06
0.677408,0.00166799,0.000120331,2.11574e-05,5.26045e-06
0.678823,0.00166648,0.000120039,2.10789e-05,5.23499e-06
0.680237,0.00166498,0.000119752,2.10024e-05,5.21032e-06
0.681651,0.00166349,0.000119466,2.0926e-05,5.18566e-06
0.683065,0.00166199,0.00011918,2.08495e-05,5.161e-06
0.684479,0.0016605,0.000118894,2.0773e-05,5.13633e-06
0.685894,0.001659,0.000118607,2.06965e-05,5.11167e-06
0.687308,0.00165753,0.000118327,2.06221e-05,5.08777e-06
0.688722,0.00165605,0.000118046,2.05476e-05,5.06387e-06
0.690136,0.00165458,0.000117766,2.04731e-05,5.03997e-06
0.69155,0.00165311,0.000117485,2.03986e-05,5.01607e-06
0.692965,0.00165163,0.000117205,2.03241e-05,4.99216e-06
0.694379,0.00165018,0.00011693,2.02515e-05,4.969e-06
0.695793,0.00164872,0.000116655,2.01789e-05,4.94583e-06
0.697207,0.00164726,0.00011638,2.01063e-05,4.92267e-06
0.698622,0.00164581,0.000116105,2.00338e-05,4.8995e-06
0.700036,0.00164435,0.00011583,1.99612e-05,4.87633e-06
0.70145,0.00164292,0.000115561,1.98904e-05,4.85387e-06
0.702864,0.00164148,0.000115292,1.98197e-05,4.83141e-06
0.704278,0.00164005,0.000115022,1.9749e-05,4.80895e-06
0.705693,0.00163861,0.000114753,1.96782e-05,4.78649e-06
0.707107,0.00163717,0.000114483,1.96075e-05,4.76403e-06
0.708521,0.00163576,0.000114219,1.95386e-05,4.74225e-06
0.709935,0.00163434,0.000113955,1.94696e-05,4.72047e-06
0.711349,0.00163292,0.000113691,1.94007e-05,4.69869e-06
0.712764,0.0016315,0.000113427,1.93317e-05,4.67691e-06
0.714178,0.00163009,0.000113162,1.92628e-05,4.65513e-06
0.715592,0.00162869,0.000112903,1.91955e-05,4.634e-06
0.717006,0.00162729,0.000112644,1.91283e-05,4.61287e-06
0.718421,0.00162589,0.000112385,1.90611e-05,4.59175e-06
0.719835,0.00162449,0.000112126,1.89939e-05,4.57062e-06
0.721249,0.00162309,0.000111867,1.89267e-05,4.54949e-06
0.722663,0.00162171,0.000111613,1.88611e-05,4.529e-06
0.724077,0.00162033,0.000111359,1.87956e-05,4.5085e-06
0.725492,0.00161895,0.000111105,1.873e-05,4.488e-06
0.726906,0.00161756,0.000110851,1.86645e-05,4.4675e-06
0.72832,0.00161618,0.000110597,1.85989e-05,4.44701e-06
0.729734,0.00161482,0.000110348,1.8535e-05,4.42711e-06
0.731148,0.00161346,0.000110099,1.84711e-05,4.40722e-06
0.732563,0.00161209,0.00010985,1.84071e-05,4.38733e-06
0.733977,0.00161073,0.000109601,1.83432e-05,4.36744e-06
0.735391,0.00160936,0.000109351,1.82793e-05,4.34755e-06
0.736805,0.00160802,0.000109107,1.82169e-05,4.32824e-06
0.738219,0.00160667,0.000108863,1.81545e-05,4.30893e-06
0.739634,0.00160532,0.000108618,1.80922e-05,4.28962e-06
0.741048,0.00160398,0.000108374,1.80298e-05,4.27032e-06
0.742462,0.00160263,0.000108129,1.79674e-05,4.25101e-06
0.743876,0.0016013,0.000107889,1.79066e-05,4.23226e-06
0.745291,0.00159997,0.00010765,1.78457e-05,4.21352e-06
0.746705,0.00159864,0.00010741,1.77849e-05,4.19477e-06
0.748119,0.00159731,0.00010717,1.7724e-05,4.17603e-06
0.749533,0.00159598,0.00010693,1.76632e-05,4.15728e-06
