"arc_length","N=0","N=1","N=2","N=3","Exact","No Filter"
0.149907,0.0972541,0.0973839,0.0974407,0.0974687,0.0987574,0.0975027
0.151321,0.0984007,0.0985499,0.0986124,0.0986425,0.0997127,0.0986858
0.152735,0.0995474,0.0997159,0.0997841,0.0998162,0.100668,0.099869
0.154149,0.100694,0.100882,0.100956,0.10099,0.101623,0.101052
0.155563,0.101841,0.102048,0.102127,0.102164,0.102578,0.102235
0.156978,0.102987,0.103214,0.103299,0.103338,0.103534,0.103418
0.158392,0.104134,0.10438,0.104471,0.104511,0.104489,0.104602
0.159806,0.105281,0.105546,0.105642,0.105685,0.105444,0.105785
0.16122,0.106427,0.106712,0.106814,0.106859,0.106399,0.106968
0.162635,0.107574,0.107878,0.107986,0.108033,0.107354,0.108151
0.164049,0.10872,0.109044,0.109157,0.109206,0.10831,0.109334
0.165463,0.109867,0.11021,0.110329,0.11038,0.109265,0.110517
0.166877,0.111014,0.111376,0.111501,0.111554,0.11022,0.111701
0.168291,0.11216,0.112542,0.112672,0.112728,0.111175,0.112884
0.169706,0.113307,0.113708,0.113844,0.113902,0.112131,0.114067
0.17112,0.114454,0.114874,0.115016,0.115075,0.113086,0.11525
0.172534,0.1156,0.11604,0.116187,0.116249,0.114041,0.116433
0.173948,0.116747,0.117206,0.117359,0.117423,0.114996,0.117616
0.175362,0.117894,0.118372,0.118531,0.118597,0.115951,0.1188
0.176777,0.11904,0.119538,0.119702,0.119771,0.116907,0.119983
0.178191,0.119777,0.120249,0.120406,0.120471,0.117867,0.120671
0.179605,0.120514,0.12096,0.12111,0.121172,0.118827,0.121359
0.181019,0.12125,0.121672,0.121814,0.121872,0.119787,0.122047
0.182434,0.121987,0.122383,0.122518,0.122573,0.120747,0.122736
0.183848,0.122724,0.123094,0.123221,0.123273,0.121707,0.123424
0.185262,0.12346,0.123806,0.123925,0.123974,0.122667,0.124112
0.186676,0.124197,0.124517,0.124629,0.124674,0.123627,0.1248
0.18809,0.124934,0.125229,0.125333,0.125375,0.124587,0.125488
0.189505,0.12567,0.12594,0.126037,0.126076,0.125547,0.126177
0.190919,0.126407,0.126651,0.12674,0.126776,0.126507,0.126865
0.192333,0.127144,0.127363,0.127444,0.127477,0.127467,0.127553
0.193747,0.12788,0.128074,0.128148,0.128177,0.128427,0.128241
0.195161,0.128617,0.128785,0.128852,0.128878,0.129387,0.128929
0.196576,0.129354,0.129497,0.129556,0.129578,0.130347,0.129618
0.19799,0.13009,0.130208,0.13026,0.130279,0.131307,0.130306
0.199404,0.130827,0.130919,0.130963,0.13098,0.132267,0.130994
0.200818,0.131564,0.131631,0.131667,0.13168,0.133227,0.131682
0.202233,0.132301,0.132342,0.132371,0.132381,0.134187,0.13237
0.203647,0.133037,0.133053,0.133075,0.133081,0.135147,0.133059
0.205061,0.133774,0.133765,0.133779,0.133782,0.136107,0.133747
0.206475,0.134511,0.134476,0.134482,0.134482,0.137067,0.134435
0.207889,0.135247,0.135187,0.135186,0.135183,0.138028,0.135123
0.209304,0.135984,0.135899,0.13589,0.135883,0.138988,0.135811
0.210718,0.136721,0.13661,0.136594,0.136584,0.139948,0.1365
0.212132,0.137457,0.137322,0.137298,0.137285,0.140908,0.137188
0.213546,0.138703,0.138598,0.138581,0.13857,0.141871,0.138488
0.21496,0.139948,0.139874,0.139865,0.139856,0.142835,0.139789
0.216375,0.141194,0.14115,0.141148,0.141141,0.143799,0.141089
