"arc_length","N=0","N=1","N=2","N=3"
0.301227,0.00102375,9.506e-05,1.84402e-05,4.87519e-06
0.302642,0.0010217,9.45535e-05,1.82907e-05,4.82379e-06
0.304056,0.00101965,9.4047e-05,1.81412e-05,4.7724e-06
0.30547,0.00101766,9.35628e-05,1.80001e-05,4.72444e-06
0.306884,0.00101567,9.30786e-05,1.7859e-05,4.67648e-06
0.308299,0.00101368,9.25944e-05,1.77179e-05,4.62852e-06
0.309713,0.00101169,9.21102e-05,1.75768e-05,4.58056e-06
0.311127,0.0010097,9.16261e-05,1.74357e-05,4.5326e-06
0.312541,0.00100777,9.11628e-05,1.73023e-05,4.48779e-06
0.313955,0.00100584,9.06996e-05,1.7169e-05,4.44298e-06
0.31537,0.00100391,9.02364e-05,1.70357e-05,4.39818e-06
0.316784,0.00100198,8.97731e-05,1.69024e-05,4.35337e-06
0.318198,0.00100005,8.93099e-05,1.67691e-05,4.30856e-06
0.319612,0.00099817,8.88663e-05,1.6643e-05,4.26665e-06
0.321026,0.000996294,8.84228e-05,1.65169e-05,4.22473e-06
0.322441,0.000994417,8.79792e-05,1.63908e-05,4.18282e-06
0.323855,0.000992541,8.75356e-05,1.62647e-05,4.14091e-06
0.325269,0.000990664,8.70921e-05,1.61386e-05,4.09899e-06
0.326683,0.00098884,8.6667e-05,1.60193e-05,4.05975e-06
0.328098,0.000987016,8.62419e-05,1.58999e-05,4.0205e-06
0.329512,0.000985192,8.58169e-05,1.57805e-05,3.98125e-06
0.330926,0.000983368,8.53918e-05,1.56612e-05,3.942e-06
0.33234,0.000981544,8.49667e-05,1.55418e-05,3.90275e-06
0.333754,0.00097977,8.45591e-05,1.54287e-05,3.86595e-06
0.335169,0.000977996,8.41514e-05,1.53156e-05,3.82916e-06
0.336583,0.000976222,8.37438e-05,1.52025e-05,3.79236e-06
0.337997,0.000974448,8.33361e-05,1.50894e-05,3.75556e-06
0.339411,0.000972674,8.29285e-05,1.49763e-05,3.71877e-06
